,Schneider.Xr.A,Schneider.Xr.R,Schneider.Xr.N,Schneider.Xr.D,Schneider.Xr.C,Schneider.Xr.Q,Schneider.Xr.E,Schneider.Xr.G,Schneider.Xr.H,Schneider.Xr.I,Schneider.Xr.L,Schneider.Xr.K,Schneider.Xr.M,Schneider.Xr.F,Schneider.Xr.P,Schneider.Xr.S,Schneider.Xr.T,Schneider.Xr.W,Schneider.Xr.Y,Schneider.Xr.V,Grantham.Xr.A,Grantham.Xr.R,Grantham.Xr.N,Grantham.Xr.D,Grantham.Xr.C,Grantham.Xr.Q,Grantham.Xr.E,Grantham.Xr.G,Grantham.Xr.H,Grantham.Xr.I,Grantham.Xr.L,Grantham.Xr.K,Grantham.Xr.M,Grantham.Xr.F,Grantham.Xr.P,Grantham.Xr.S,Grantham.Xr.T,Grantham.Xr.W,Grantham.Xr.Y,Grantham.Xr.V,Schneider.Xd.1,Schneider.Xd.2,Schneider.Xd.3,Schneider.Xd.4,Schneider.Xd.5,Grantham.Xd.1,Grantham.Xd.2,Grantham.Xd.3,Grantham.Xd.4,Grantham.Xd.5
sp|Q37989|DPOL_BPCP1,0.05743898160728695,0.03769433167978206,0.035899363504554346,0.08256853606047498,0.007179872700910869,0.017949681752277173,0.07359369518433641,0.046669172555920645,0.023334586277960322,0.08436350423570271,0.09872324963752445,0.09692828146229673,0.017949681752277173,0.07359369518433641,0.030514458978871194,0.046669172555920645,0.07897859971001955,0.007179872700910869,0.06102891795774239,0.04128426803023749,2.223492392251296e-06,1.459166882414913e-06,1.38968274515706e-06,3.196270313861238e-06,2.77936549031412e-07,6.9484137257853e-07,2.848849627571973e-06,1.8065875687041779e-06,9.032937843520889e-07,3.265754451119091e-06,3.8216275491819146e-06,3.7521434119240618e-06,6.9484137257853e-07,2.848849627571973e-06,1.181230333383501e-06,1.8065875687041779e-06,3.057302039345532e-06,2.77936549031412e-07,2.362460666767002e-06,1.598135156930619e-06,0.20230794351417872,0.19525996776723592,0.19686527332268042,0.20268106265127936,0.20109078456939786,0.1997050537341679,0.20432713854456025,0.20384936561677527,0.19611852576339792,0.1959998468569615
sp|P16009|BP5_BPT4,0.055180395620926845,0.06279148467208917,0.06469425693487975,0.07611089051162323,0.0,0.038055445255811615,0.06279148467208917,0.11606910803022542,0.015222178102324646,0.06469425693487975,0.06469425693487975,0.05137485109534568,0.04566653430697394,0.019027722627905808,0.05327762335813626,0.07420811824883265,0.08562475182557613,0.019027722627905808,0.03424990073023045,0.09133306861394788,2.0918652733449368e-06,2.380398414495963e-06,2.452531699783719e-06,2.8853314115102576e-06,0.0,1.4426657057551288e-06,2.380398414495963e-06,4.400130402553143e-06,5.770662823020516e-07,2.452531699783719e-06,2.452531699783719e-06,1.947598702769424e-06,1.7311988469061547e-06,7.213328528775644e-07,2.0197319880571806e-06,2.8131981262225014e-06,3.24599783794904e-06,7.213328528775644e-07,1.298399135179616e-06,3.4623976938123093e-06,0.20065981824869647,0.19612049623878214,0.19773736745522683,0.19550337391633563,0.20807617187816826,0.19711945823863283,0.19686114894401738,0.19927148267190778,0.19737614453432933,0.20937169347782736
sp|P19060|BP06_BPT4,0.07060506154826042,0.05043218682018601,0.08741579048832243,0.08237257180630382,0.005043218682018602,0.04538896813816741,0.06892398865425423,0.06724291576024802,0.003362145788012401,0.10422651942838443,0.06892398865425423,0.053794332608198416,0.013448583152049604,0.04707004103217361,0.04034574945614881,0.06892398865425423,0.09077793627633482,0.008405364470031002,0.06556184286624182,0.06724291576024802,2.5455059183921713e-06,1.8182185131372652e-06,3.151578756104593e-06,2.9697569047908665e-06,1.818218513137265e-07,1.6363966618235388e-06,2.484898634620929e-06,2.424291350849687e-06,1.2121456754248435e-07,3.757651593817015e-06,2.484898634620929e-06,1.9394330806797496e-06,4.848582701699374e-07,1.6970039455947809e-06,1.454574810509812e-06,2.484898634620929e-06,3.2727933236470775e-06,3.030364188562109e-07,2.363684067078445e-06,2.424291350849687e-06,0.19270931546077139,0.19887332477356243,0.20488686377321982,0.20304856769626542,0.1988008554021746,0.19667809053358473,0.19993130770457368,0.20468576729457633,0.2029392775017823,0.19576549635819923
sp|P08557|CIRCN_BPMU,0.16932333591740592,0.07407895946386509,0.05026786535047988,0.07937031371128403,0.007937031371128403,0.05291354247418935,0.058204896721608286,0.1058270849483787,0.01058270849483787,0.03439380260822308,0.11905547056692604,0.03439380260822308,0.03174812548451361,0.039685156855642015,0.04762218822677042,0.1217011476906355,0.13492953330918284,0.01058270849483787,0.02116541698967574,0.1058270849483787,5.76837712568077e-06,2.523664992485337e-06,1.7124869591864787e-06,2.703926777662861e-06,2.703926777662861e-07,1.8026178517752407e-06,1.9828796369527646e-06,3.6052357035504815e-06,3.6052357035504814e-07,1.1717016036539064e-06,4.055890166494292e-06,1.1717016036539064e-06,1.0815707110651444e-06,1.3519633888314305e-06,1.6223560665977166e-06,4.146021059083053e-06,4.596675522026864e-06,3.6052357035504814e-07,7.210471407100963e-07,3.6052357035504815e-06,0.19294078366223683,0.20505798356598776,0.1971831137017194,0.19312290413840166,0.20904953780794508,0.2013908999344298,0.2163411814808055,0.1830398896797875,0.19408574602466433,0.20514219274942036
sp|P19655|ANT_BPP1,0.13391066087767908,0.08584016722928146,0.06867213378342517,0.034336066891712584,0.006867213378342517,0.05150410033756887,0.08584016722928146,0.05150410033756887,0.010300820067513775,0.07897295385093894,0.09957459398596649,0.06867213378342517,0.027468853513370067,0.034336066891712584,0.05150410033756887,0.037769673580883845,0.07210574047259642,0.0034336066891712583,0.030902460202541324,0.07210574047259642,5.346209931270359e-06,3.42705764825023e-06,2.7416461186001838e-06,1.3708230593000919e-06,2.741646118600184e-07,2.056234588950138e-06,3.42705764825023e-06,2.056234588950138e-06,4.112469177900276e-07,3.1528930363902116e-06,3.9753868719702665e-06,2.7416461186001838e-06,1.0966584474400736e-06,1.3708230593000919e-06,2.056234588950138e-06,1.5079053652301012e-06,2.8787284245301933e-06,1.370823059300092e-07,1.2337407533700827e-06,2.8787284245301933e-06,0.20155837982219335,0.21405492612890503,0.1977972928950423,0.19448416288057732,0.18867163158411088,0.19515420902652714,0.21672794816918012,0.1996116458273003,0.1933668613806587,0.1951391985140278
sp|O64200|VG04_BPMD2,0.10338562702410965,0.15507844053616449,0.031015688107232896,0.051692813512054826,0.04135425080964386,0.031015688107232896,0.07236993891687676,0.08270850161928772,0.04135425080964386,0.010338562702410965,0.07236993891687676,0.07236993891687676,0.010338562702410965,0.0,0.06203137621446579,0.06203137621446579,0.010338562702410965,0.031015688107232896,0.010338562702410965,0.06203137621446579,3.967005620850264e-06,5.9505084312753965e-06,1.1901016862550791e-06,1.983502810425132e-06,1.5868022483401056e-06,1.1901016862550791e-06,2.7769039345951848e-06,3.1736044966802113e-06,1.5868022483401056e-06,3.967005620850264e-07,2.7769039345951848e-06,2.7769039345951848e-06,3.967005620850264e-07,0.0,2.3802033725101583e-06,2.3802033725101583e-06,3.967005620850264e-07,1.1901016862550791e-06,3.967005620850264e-07,2.3802033725101583e-06,0.20557469464744907,0.1854427423310506,0.21144902978998947,0.19387987276620364,0.1933150977628963,0.2162275918728749,0.20130431177807936,0.19205365137081862,0.1919792700154277,0.19843477826223732
sp|P04524|RP55_BPT4,0.07239475642217569,0.03341296450254263,0.07239475642217569,0.089101238673447,0.005568827417090438,0.038981791919633066,0.07796358383926613,0.03341296450254263,0.02227530966836175,0.06682592900508526,0.05568827417090438,0.10580772092471832,0.02784413708545219,0.0445506193367235,0.02784413708545219,0.061257101587994814,0.05568827417090438,0.011137654834180876,0.06682592900508526,0.061257101587994814,2.8309870258042293e-06,1.3066093965250288e-06,2.8309870258042293e-06,3.4842917240667435e-06,2.1776823275417147e-07,1.5243776292792003e-06,3.0487552585584006e-06,1.3066093965250288e-06,8.710729310166859e-07,2.6132187930500576e-06,2.1776823275417147e-06,4.137596422329258e-06,1.0888411637708574e-06,1.7421458620333718e-06,1.0888411637708574e-06,2.395450560295886e-06,2.1776823275417147e-06,4.3553646550834294e-07,2.6132187930500576e-06,2.395450560295886e-06,0.19702343501519362,0.20662257040795887,0.1964778764840372,0.18974643661383955,0.20456085406188032,0.19823028467969997,0.2110994072784241,0.1965209129366961,0.18594499871298975,0.2082041786239574
sp|P18147|RPOL_BPK11,0.11642878434330076,0.05174612637480033,0.05057007804810033,0.0611545129884004,0.011760483267000077,0.04704193306800031,0.06938685127530045,0.06938685127530045,0.03292935314760021,0.04351378808790028,0.08702757617580056,0.08114733454230053,0.0305772564942002,0.03645749812770024,0.04468983641460029,0.04939402972140032,0.04116169143450027,0.021168869880600138,0.02940120816750019,0.09055572115590059,4.436089560167321e-06,1.9715953600743653e-06,1.9267863746181293e-06,2.3300672437242494e-06,4.480898545623557e-07,1.7923594182494228e-06,2.6437301419178984e-06,2.6437301419178984e-06,1.254651592774596e-06,1.657932461880716e-06,3.315864923761432e-06,3.0918199964802544e-06,1.1650336218621247e-06,1.3890785491433027e-06,1.7027414473369517e-06,1.8819773891618938e-06,1.568314490968245e-06,8.065617382122402e-07,1.1202246364058892e-06,3.450291880130139e-06,0.19748699206316228,0.20931541917014043,0.19651831633790934,0.20257571083505324,0.1929275132670347,0.19760448923301693,0.20836953432597932,0.19752385546368842,0.1988243018395993,0.1976777743287306
sp|Q9MCD0|SSB_BPGA1,0.05615954469884644,0.03743969646589763,0.06863944352081232,0.05615954469884644,0.006239949410982938,0.03743969646589763,0.11231908939769288,0.07487939293179526,0.012479898821965875,0.07487939293179526,0.07487939293179526,0.10607913998670994,0.02495979764393175,0.02495979764393175,0.012479898821965875,0.05615954469884644,0.07487939293179526,0.006239949410982938,0.043679645876880564,0.099839190575727,2.230847615508952e-06,1.4872317436726346e-06,2.7265915300664966e-06,2.230847615508952e-06,2.4787195727877243e-07,1.4872317436726346e-06,4.461695231017904e-06,2.974463487345269e-06,4.957439145575449e-07,2.974463487345269e-06,2.974463487345269e-06,4.213823273739131e-06,9.914878291150897e-07,9.914878291150897e-07,4.957439145575449e-07,2.230847615508952e-06,2.974463487345269e-06,2.4787195727877243e-07,1.7351037009514069e-06,3.965951316460359e-06,0.18888456033998166,0.19841013639346944,0.1921288410776893,0.22001766473518697,0.19431884804268962,0.1904153615175316,0.19790072281941462,0.18705768798423336,0.22451585029624418,0.20011012951061896
sp|P15238|RPC_BP163,0.07954244876737994,0.07954244876737994,0.03977122438368997,0.04772546926042796,0.003977122438368997,0.04772546926042796,0.09545093852085593,0.07954244876737994,0.02386273463021398,0.05170259169879696,0.07556532632901095,0.05170259169879696,0.031816979506951976,0.031816979506951976,0.08749669364411794,0.03977122438368997,0.05170259169879696,0.015908489753475988,0.02783985706858298,0.08351957120574893,3.333743661615684e-06,3.333743661615684e-06,1.666871830807842e-06,2.0002461969694104e-06,1.666871830807842e-07,2.0002461969694104e-06,4.000492393938821e-06,3.333743661615684e-06,1.0001230984847052e-06,2.1669333800501947e-06,3.1670564785348996e-06,2.1669333800501947e-06,1.3334974646462736e-06,1.3334974646462736e-06,3.667118027777252e-06,1.666871830807842e-06,2.1669333800501947e-06,6.667487323231368e-07,1.1668102815654893e-06,3.5004308446964682e-06,0.1869971760143842,0.21257736534708777,0.18732203532939504,0.20218836787336575,0.2069379329973984,0.18741606779434436,0.21253340932046386,0.19648043346668587,0.19970174662331355,0.2038681761080093
sp|P13848|SCAF_BPPH2,0.06222156562338973,0.031110782811694864,0.041481043748926485,0.09333234843508459,0.0,0.0518513046861581,0.1451836531212427,0.020740521874463243,0.031110782811694864,0.06222156562338973,0.1348133921840111,0.1037026093723162,0.010370260937231621,0.020740521874463243,0.031110782811694864,0.07259182656062135,0.0518513046861581,0.0,0.020740521874463243,0.031110782811694864,2.593942883971638e-06,1.296971441985819e-06,1.729295255981092e-06,3.890914325957457e-06,0.0,2.161619069976365e-06,6.052533395933822e-06,8.64647627990546e-07,1.296971441985819e-06,2.593942883971638e-06,5.620209581938549e-06,4.32323813995273e-06,4.32323813995273e-07,8.64647627990546e-07,1.296971441985819e-06,3.026266697966911e-06,2.161619069976365e-06,0.0,8.64647627990546e-07,1.296971441985819e-06,0.19692012272291234,0.19740870719670908,0.17834794981859772,0.21819903743445385,0.19875392189009533,0.20358431027707202,0.21421947610135572,0.19070754547722282,0.20055501731240713,0.19093321850812833
sp|P03693|TERS_BPT7,0.07043448964715426,0.04695632643143618,0.03521724482357713,0.11739081607859045,0.0,0.058695408039295224,0.07043448964715426,0.07043448964715426,0.03521724482357713,0.058695408039295224,0.16434714251002663,0.08217357125501332,0.04695632643143618,0.02347816321571809,0.02347816321571809,0.03521724482357713,0.04695632643143618,0.0,0.03521724482357713,0.02347816321571809,2.8171890791665345e-06,1.8781260527776897e-06,1.4085945395832672e-06,4.695315131944225e-06,0.0,2.3476575659721123e-06,2.8171890791665345e-06,2.8171890791665345e-06,1.4085945395832672e-06,2.3476575659721123e-06,6.573441184721913e-06,3.2867205923609567e-06,1.8781260527776897e-06,9.390630263888448e-07,9.390630263888448e-07,1.4085945395832672e-06,1.8781260527776897e-06,0.0,1.4085945395832672e-06,9.390630263888448e-07,0.1751961493417554,0.20796036045530947,0.18811060649560127,0.19992064498223908,0.21707315711723588,0.19909990808920627,0.22379867427777247,0.1896611508452154,0.19639869329379878,0.19104110396249382
sp|P03690|VR2A_BPT4,0.05360304455644543,0.057834863863533224,0.05924547029922916,0.08040456683466814,0.0070530321784796615,0.015516670792655255,0.06347728960631695,0.057834863863533224,0.014106064356959323,0.08886820544884373,0.06770910891340474,0.07617274752758034,0.03244394802100644,0.05501365099214136,0.040907586635182035,0.08604699257745187,0.0437287995065739,0.005642425742783729,0.05501365099214136,0.06206668317062102,1.9911147552004314e-06,2.148308025347834e-06,2.2007057820636346e-06,2.986672132800647e-06,2.6198878357900415e-07,5.763753238738091e-07,2.3578990522110373e-06,2.148308025347834e-06,5.239775671580083e-07,3.301058673095452e-06,2.5150923223584395e-06,2.829478862653245e-06,1.205148404463419e-06,2.0435125119162323e-06,1.519534944758224e-06,3.1962631596638503e-06,1.6243304581898256e-06,2.095910268632033e-07,2.0435125119162323e-06,2.3055012954952364e-06,0.19967412268864998,0.20696971710738626,0.200054763550471,0.19354890701900426,0.19834188319879262,0.2047087348868168,0.20564615695334082,0.18958063795997926,0.19543393896494465,0.20463047883716173
sp|P03798|Y53_BPT7,0.06213434685814769,0.03550534106179868,0.026629005796349012,0.07988701738904704,0.026629005796349012,0.03550534106179868,0.053258011592698024,0.09763968791994637,0.00887633526544967,0.026629005796349012,0.07101068212359736,0.12426869371629538,0.03550534106179868,0.03550534106179868,0.00887633526544967,0.04438167632724835,0.09763968791994637,0.00887633526544967,0.04438167632724835,0.12426869371629538,2.2963607766488977e-06,1.3122061580850845e-06,9.841546185638132e-07,2.95246385569144e-06,9.841546185638132e-07,1.3122061580850845e-06,1.9683092371276265e-06,3.608566934733982e-06,3.280515395212711e-07,9.841546185638132e-07,2.624412316170169e-06,4.5927215532977954e-06,1.3122061580850845e-06,1.3122061580850845e-06,3.280515395212711e-07,1.6402576976063557e-06,3.608566934733982e-06,3.280515395212711e-07,1.6402576976063557e-06,4.5927215532977954e-06,0.19388012810131777,0.17922106456613865,0.19277756743082283,0.22945697692001496,0.19578792771625614,0.19883958328925141,0.17892603471146146,0.19610478163003234,0.21934067217432396,0.20678860014339134
sp|Q37906|RPC1_BPD3,0.09193112196164464,0.05806176123893346,0.03870784082595564,0.07741568165191128,0.00967696020648891,0.05806176123893346,0.06773872144542237,0.10160808216813355,0.01935392041297782,0.0629002413421779,0.08709264185840018,0.06773872144542237,0.01935392041297782,0.024192400516222273,0.048384801032444545,0.08225416175515574,0.04354632092920009,0.01935392041297782,0.03870784082595564,0.0629002413421779,3.4345197068221675e-06,2.1691703411508424e-06,1.4461135607672283e-06,2.8922271215344567e-06,3.615283901918071e-07,2.1691703411508424e-06,2.5306987313426497e-06,3.7960480970139744e-06,7.230567803836142e-07,2.349934536246746e-06,3.2537555117262636e-06,2.5306987313426497e-06,7.230567803836142e-07,9.038209754795177e-07,1.8076419509590355e-06,3.07299131663036e-06,1.6268777558631318e-06,7.230567803836142e-07,1.4461135607672283e-06,2.349934536246746e-06,0.18940514866780495,0.19925723282315058,0.2083471620118734,0.20814202013245603,0.1900099562614705,0.1863047984397881,0.19525895284386366,0.19853647884724504,0.21687934478040674,0.2030202443245014
sp|P54307|TERS_BPSPP,0.12053716463300435,0.04687556402394613,0.026786036585112076,0.04687556402394613,0.0,0.04687556402394613,0.1071441463404483,0.0669650914627802,0.026786036585112076,0.0669650914627802,0.06026858231650217,0.11384065548672632,0.04017905487766811,0.020089527438834055,0.013393018292556038,0.0334825457313901,0.05357207317022415,0.006696509146278019,0.013393018292556038,0.07366160060905821,5.554386391506479e-06,2.1600391522525194e-06,1.2343080870014397e-06,2.1600391522525194e-06,0.0,2.1600391522525194e-06,4.937232348005759e-06,3.0857702175035992e-06,1.2343080870014397e-06,3.0857702175035992e-06,2.7771931957532396e-06,5.245809369756119e-06,1.8514621305021597e-06,9.257310652510799e-07,6.171540435007199e-07,1.5428851087517996e-06,2.4686161740028795e-06,3.0857702175035993e-07,6.171540435007199e-07,3.3943472392539593e-06,0.20107259795053403,0.18437814707678973,0.2118884211708356,0.1798948442481204,0.21606948040744228,0.20406923604352414,0.19887233613171548,0.19586509876624733,0.19524501324104,0.20594800724045123
sp|P09009|TERM_BPPRD,0.07700618985187288,0.0693055708666856,0.04235340441853008,0.02695216644815551,0.0,0.05775464238890466,0.06545526137409195,0.07700618985187288,0.003850309492593644,0.05775464238890466,0.05775464238890466,0.1386111417333712,0.015401237970374576,0.04235340441853008,0.046203713911123725,0.0346527854333428,0.05390433289631102,0.003850309492593644,0.05005402340371737,0.07700618985187288,3.448503582219309e-06,3.1036532239973778e-06,1.89667697022062e-06,1.2069762537767582e-06,0.0,2.5863776866644818e-06,2.9312280448864124e-06,3.448503582219309e-06,1.7242517911096544e-07,2.5863776866644818e-06,2.5863776866644818e-06,6.2073064479947555e-06,6.897007164438618e-07,1.89667697022062e-06,2.0691021493315853e-06,1.5518266119986889e-06,2.4139525075535164e-06,1.7242517911096544e-07,2.2415273284425507e-06,3.448503582219309e-06,0.20461876658211584,0.20306779646323786,0.1962747069763833,0.1993810615939727,0.19280735889169678,0.20493732603377088,0.19595242237547758,0.19683015274974194,0.20129406821174572,0.20098585820408488
